filename,relative_path,class_label,label_id,generator_type,duration_seconds,sample_rate,channels,file_size_bytes,sha256_hash
real_samples_02404_2961_961_000025_000006.wav,real/real_samples_02404_2961_961_000025_000006.wav,real,0,samples,15.05,24000,1,722446,7810b32c3a584342...
real_samples_02405_2961_961_000025_000008.wav,real/real_samples_02405_2961_961_000025_000008.wav,real,0,samples,13.18,24000,1,632680,d0f5e9a7559195f7...
real_samples_02406_2961_961_000026_000002.wav,real/real_samples_02406_2961_961_000026_000002.wav,real,0,samples,8.57,24000,1,411394,4011fca3a440720d...
real_samples_02407_2961_961_000026_000003.wav,real/real_samples_02407_2961_961_000026_000003.wav,real,0,samples,11.82,24000,1,567396,2292ce953d584ba7...
real_samples_02408_2961_961_000026_000004.wav,real/real_samples_02408_2961_961_000026_000004.wav,real,0,samples,15.03,24000,1,721486,515a80a838edb73f...
real_samples_02409_2961_961_000026_000005.wav,real/real_samples_02409_2961_961_000026_000005.wav,real,0,samples,8.86,24000,1,425318,48ad79b2eed43158...
real_samples_02410_3570_5694_000005_000000.wav,real/real_samples_02410_3570_5694_000005_000000.wav,real,0,samples,11.4,24000,1,547244,cf7c9584a8dec289...
real_samples_02411_3570_5694_000005_000001.wav,real/real_samples_02411_3570_5694_000005_000001.wav,real,0,samples,18.06,24000,1,866924,97b4dd8745a1b810...
real_samples_02412_3570_5694_000005_000002.wav,real/real_samples_02412_3570_5694_000005_000002.wav,real,0,samples,15.14,24000,1,726764,bb0b2d9f99ba9fbb...
real_samples_02413_3570_5694_000005_000003.wav,real/real_samples_02413_3570_5694_000005_000003.wav,real,0,samples,4.98,24000,1,239084,2ff9abe28b148be6...
real_samples_02414_3570_5694_000005_000004.wav,real/real_samples_02414_3570_5694_000005_000004.wav,real,0,samples,7.98,24000,1,383084,a0951ceb05076a2b...
real_samples_02415_3570_5694_000006_000000.wav,real/real_samples_02415_3570_5694_000006_000000.wav,real,0,samples,13.45,24000,1,645644,27e69c01e1393199...
real_samples_02416_3570_5694_000006_000002.wav,real/real_samples_02416_3570_5694_000006_000002.wav,real,0,samples,9.92,24000,1,476204,681a453e9917bf6b...
real_samples_02417_3570_5694_000006_000004.wav,real/real_samples_02417_3570_5694_000006_000004.wav,real,0,samples,12.21,24000,1,586124,3b63d36b1a7ce904...
real_samples_02418_3570_5694_000006_000005.wav,real/real_samples_02418_3570_5694_000006_000005.wav,real,0,samples,18.72,24000,1,898604,6c2a6425ca4f8669...
real_samples_02419_3570_5694_000006_000006.wav,real/real_samples_02419_3570_5694_000006_000006.wav,real,0,samples,14.55,24000,1,698444,bbc2a1e93b1fb0ac...
real_samples_02420_3570_5694_000006_000007.wav,real/real_samples_02420_3570_5694_000006_000007.wav,real,0,samples,4.61,24000,1,221324,143c1a3e7f9dc798...
real_samples_02421_3570_5694_000006_000008.wav,real/real_samples_02421_3570_5694_000006_000008.wav,real,0,samples,7.74,24000,1,371564,89e4fe65cbe2bc04...
real_samples_02422_3570_5694_000007_000001.wav,real/real_samples_02422_3570_5694_000007_000001.wav,real,0,samples,4.87,24000,1,233804,0341ca84321bda7f...
real_samples_02423_3570_5694_000007_000002.wav,real/real_samples_02423_3570_5694_000007_000002.wav,real,0,samples,9.95,24000,1,477644,1f80f58d9663f6bb...
real_samples_02424_3570_5694_000007_000003.wav,real/real_samples_02424_3570_5694_000007_000003.wav,real,0,samples,13.18,24000,1,632684,9db1c0677c5b032f...
real_samples_02425_3570_5694_000007_000004.wav,real/real_samples_02425_3570_5694_000007_000004.wav,real,0,samples,13.81,24000,1,662924,910470e1ab9370f6...
real_samples_02426_3570_5694_000007_000005.wav,real/real_samples_02426_3570_5694_000007_000005.wav,real,0,samples,6.1,24000,1,292844,c6987ef9d14a6a9c...
real_samples_02427_3570_5694_000007_000006.wav,real/real_samples_02427_3570_5694_000007_000006.wav,real,0,samples,9.82,24000,1,471404,a36b6dbec5e8134c...
real_samples_02428_3570_5694_000007_000008.wav,real/real_samples_02428_3570_5694_000007_000008.wav,real,0,samples,8.26,24000,1,396524,db2b2e2a5923f1c1...
real_samples_02429_3570_5694_000007_000009.wav,real/real_samples_02429_3570_5694_000007_000009.wav,real,0,samples,5.9,24000,1,283244,65f91f120362d620...
real_samples_02430_3570_5694_000007_000010.wav,real/real_samples_02430_3570_5694_000007_000010.wav,real,0,samples,13.36,24000,1,641324,4011a91213debc20...
real_samples_02431_3570_5694_000008_000000.wav,real/real_samples_02431_3570_5694_000008_000000.wav,real,0,samples,10.59,24000,1,508364,1f2381fd636a1eea...
real_samples_02432_3570_5694_000008_000001.wav,real/real_samples_02432_3570_5694_000008_000001.wav,real,0,samples,19.41,24000,1,931724,e467b988a7bd7c2a...
real_samples_02433_3570_5694_000008_000002.wav,real/real_samples_02433_3570_5694_000008_000002.wav,real,0,samples,19.1,24000,1,916844,de5473c0be7f4217...
real_samples_02434_3570_5694_000008_000003.wav,real/real_samples_02434_3570_5694_000008_000003.wav,real,0,samples,8.88,24000,1,426284,85cce8b3649df88b...
real_samples_02435_3570_5694_000008_000004.wav,real/real_samples_02435_3570_5694_000008_000004.wav,real,0,samples,4.46,24000,1,214124,63286f847ba746c7...
real_samples_02436_3570_5694_000008_000007.wav,real/real_samples_02436_3570_5694_000008_000007.wav,real,0,samples,12.0,24000,1,576044,58784506049ca39c...
real_samples_02437_3570_5694_000008_000008.wav,real/real_samples_02437_3570_5694_000008_000008.wav,real,0,samples,12.39,24000,1,594764,a77927a5dfe68f9a...
real_samples_02438_3570_5694_000008_000009.wav,real/real_samples_02438_3570_5694_000008_000009.wav,real,0,samples,12.98,24000,1,623086,ca8d8f062d2c7d13...
real_samples_02439_3570_5694_000008_000010.wav,real/real_samples_02439_3570_5694_000008_000010.wav,real,0,samples,12.32,24000,1,591400,2667a90d37c6e165...
real_samples_02440_3570_5694_000008_000011.wav,real/real_samples_02440_3570_5694_000008_000011.wav,real,0,samples,13.58,24000,1,651884,c6d28efb48a8cce1...
real_samples_02441_3570_5694_000008_000012.wav,real/real_samples_02441_3570_5694_000008_000012.wav,real,0,samples,12.85,24000,1,616844,d21ae525ec06d6f1...
real_samples_02442_3570_5694_000009_000001.wav,real/real_samples_02442_3570_5694_000009_000001.wav,real,0,samples,25.69,24000,1,1233164,dfc6023fed181903...
real_samples_02443_3570_5694_000009_000002.wav,real/real_samples_02443_3570_5694_000009_000002.wav,real,0,samples,3.1,24000,1,148846,fe5db9bb48e935c1...
real_samples_02444_3570_5694_000009_000003.wav,real/real_samples_02444_3570_5694_000009_000003.wav,real,0,samples,7.97,24000,1,382602,7b7c8ace05a5c993...
real_samples_02445_3570_5694_000009_000004.wav,real/real_samples_02445_3570_5694_000009_000004.wav,real,0,samples,14.23,24000,1,683082,661f8f35078ccccb...
real_samples_02446_3570_5694_000010_000000.wav,real/real_samples_02446_3570_5694_000010_000000.wav,real,0,samples,12.19,24000,1,585164,9729568527549627...
real_samples_02447_3570_5694_000010_000001.wav,real/real_samples_02447_3570_5694_000010_000001.wav,real,0,samples,6.18,24000,1,296684,e8b912da9f3b1ec0...
real_samples_02448_3570_5694_000010_000002.wav,real/real_samples_02448_3570_5694_000010_000002.wav,real,0,samples,11.03,24000,1,529484,fc3ad26cb165e19c...
real_samples_02449_3570_5694_000010_000003.wav,real/real_samples_02449_3570_5694_000010_000003.wav,real,0,samples,10.74,24000,1,515562,3a6b97428dd00526...
real_samples_02450_3570_5694_000010_000004.wav,real/real_samples_02450_3570_5694_000010_000004.wav,real,0,samples,15.41,24000,1,739724,f1fc385e12b32a3f...
real_samples_02451_3570_5694_000010_000005.wav,real/real_samples_02451_3570_5694_000010_000005.wav,real,0,samples,9.52,24000,1,457002,7a46bfb5d115e6da...
real_samples_02452_3570_5694_000010_000007.wav,real/real_samples_02452_3570_5694_000010_000007.wav,real,0,samples,3.64,24000,1,174766,82469bd2d843b8a4...
real_samples_02453_3570_5694_000010_000008.wav,real/real_samples_02453_3570_5694_000010_000008.wav,real,0,samples,6.8,24000,1,326448,bef6366e76707210...
real_samples_02454_3570_5694_000011_000000.wav,real/real_samples_02454_3570_5694_000011_000000.wav,real,0,samples,5.12,24000,1,245804,b0daa39839391760...
real_samples_02455_3570_5694_000011_000001.wav,real/real_samples_02455_3570_5694_000011_000001.wav,real,0,samples,6.99,24000,1,335568,3daf93366cddae92...
real_samples_02456_3570_5694_000011_000002.wav,real/real_samples_02456_3570_5694_000011_000002.wav,real,0,samples,7.35,24000,1,352842,d30b974bdac1d8e6...
real_samples_02457_3570_5694_000011_000003.wav,real/real_samples_02457_3570_5694_000011_000003.wav,real,0,samples,16.32,24000,1,783406,b7422b6718941ab9...
real_samples_02458_3570_5694_000011_000004.wav,real/real_samples_02458_3570_5694_000011_000004.wav,real,0,samples,5.89,24000,1,282766,d2c67853b59e0704...
real_samples_02459_3570_5694_000011_000005.wav,real/real_samples_02459_3570_5694_000011_000005.wav,real,0,samples,7.81,24000,1,374924,e459c809339ff9fe...
real_samples_02460_3570_5694_000011_000006.wav,real/real_samples_02460_3570_5694_000011_000006.wav,real,0,samples,13.68,24000,1,656688,e19e90b0c762d24e...
real_samples_02461_3570_5694_000012_000001.wav,real/real_samples_02461_3570_5694_000012_000001.wav,real,0,samples,10.82,24000,1,519406,aa7cacaf924d5ab5...
real_samples_02462_3570_5694_000012_000002.wav,real/real_samples_02462_3570_5694_000012_000002.wav,real,0,samples,18.8,24000,1,902444,38f029856a4b53eb...
real_samples_02463_3570_5694_000012_000003.wav,real/real_samples_02463_3570_5694_000012_000003.wav,real,0,samples,10.25,24000,1,492044,080d8f73e3d34636...
real_samples_02464_3570_5694_000013_000000.wav,real/real_samples_02464_3570_5694_000013_000000.wav,real,0,samples,10.44,24000,1,501164,61e76f7802cf9655...
real_samples_02465_3570_5694_000013_000001.wav,real/real_samples_02465_3570_5694_000013_000001.wav,real,0,samples,5.2,24000,1,249646,fe95658c4ed2d805...
real_samples_02466_3570_5694_000013_000003.wav,real/real_samples_02466_3570_5694_000013_000003.wav,real,0,samples,11.14,24000,1,534762,b787e583c409a51b...
real_samples_02467_3570_5694_000013_000004.wav,real/real_samples_02467_3570_5694_000013_000004.wav,real,0,samples,10.14,24000,1,486764,d4c0dcf22d745790...
real_samples_02468_3570_5694_000013_000006.wav,real/real_samples_02468_3570_5694_000013_000006.wav,real,0,samples,10.28,24000,1,493484,6cb41b5f81aaba6d...
real_samples_02469_3570_5694_000013_000007.wav,real/real_samples_02469_3570_5694_000013_000007.wav,real,0,samples,10.78,24000,1,517484,d0b586837cc760e5...
real_samples_02470_3570_5694_000013_000008.wav,real/real_samples_02470_3570_5694_000013_000008.wav,real,0,samples,8.02,24000,1,385002,31d18ad431bd0ae0...
real_samples_02471_3570_5694_000014_000002.wav,real/real_samples_02471_3570_5694_000014_000002.wav,real,0,samples,9.73,24000,1,467084,eb604df86eb478f6...
real_samples_02472_3570_5694_000014_000004.wav,real/real_samples_02472_3570_5694_000014_000004.wav,real,0,samples,12.74,24000,1,611562,681a3ebc5ed14b76...
real_samples_02473_3570_5694_000014_000005.wav,real/real_samples_02473_3570_5694_000014_000005.wav,real,0,samples,7.89,24000,1,378762,725059291c693636...
real_samples_02474_3570_5694_000014_000006.wav,real/real_samples_02474_3570_5694_000014_000006.wav,real,0,samples,7.3,24000,1,350444,8386c9a4c3bb9c71...
real_samples_02475_3570_5694_000014_000007.wav,real/real_samples_02475_3570_5694_000014_000007.wav,real,0,samples,4.32,24000,1,207406,83eebf55f20f271c...
real_samples_02476_3570_5694_000014_000008.wav,real/real_samples_02476_3570_5694_000014_000008.wav,real,0,samples,11.43,24000,1,548682,273fa9bda48975da...
real_samples_02477_3570_5694_000014_000009.wav,real/real_samples_02477_3570_5694_000014_000009.wav,real,0,samples,3.14,24000,1,150766,4ae44e5b4344b422...
real_samples_02478_3570_5694_000014_000012.wav,real/real_samples_02478_3570_5694_000014_000012.wav,real,0,samples,9.21,24000,1,442122,c68cb81c8627dc75...
real_samples_02479_3570_5694_000014_000013.wav,real/real_samples_02479_3570_5694_000014_000013.wav,real,0,samples,12.07,24000,1,579408,06570a27a9aec669...
real_samples_02480_3570_5694_000014_000014.wav,real/real_samples_02480_3570_5694_000014_000014.wav,real,0,samples,3.52,24000,1,169004,e3d0989cf9fb84c7...
real_samples_02481_3570_5694_000014_000015.wav,real/real_samples_02481_3570_5694_000014_000015.wav,real,0,samples,9.9,24000,1,475244,ecc0df3bc548ef5f...
real_samples_02482_3570_5694_000014_000018.wav,real/real_samples_02482_3570_5694_000014_000018.wav,real,0,samples,7.36,24000,1,353324,d659554c04b309f4...
real_samples_02483_3570_5694_000014_000019.wav,real/real_samples_02483_3570_5694_000014_000019.wav,real,0,samples,5.29,24000,1,253960,b2c940691b0e8123...
real_samples_02484_3570_5694_000014_000021.wav,real/real_samples_02484_3570_5694_000014_000021.wav,real,0,samples,3.77,24000,1,181006,f6896fa1161ba167...
real_samples_02485_3570_5694_000014_000022.wav,real/real_samples_02485_3570_5694_000014_000022.wav,real,0,samples,7.25,24000,1,348044,885ff7a10241ae1c...
real_samples_02486_3570_5694_000014_000023.wav,real/real_samples_02486_3570_5694_000014_000023.wav,real,0,samples,8.67,24000,1,416200,f5114d5ee425601d...
real_samples_02487_3570_5695_000000_000000.wav,real/real_samples_02487_3570_5695_000000_000000.wav,real,0,samples,6.83,24000,1,327884,d4a51948a2126e40...
real_samples_02488_3570_5695_000000_000002.wav,real/real_samples_02488_3570_5695_000000_000002.wav,real,0,samples,4.35,24000,1,208844,e03a9ab0823aa438...
real_samples_02489_3570_5695_000000_000004.wav,real/real_samples_02489_3570_5695_000000_000004.wav,real,0,samples,7.26,24000,1,348524,13824ba7ade40acd...
real_samples_02490_3570_5695_000001_000001.wav,real/real_samples_02490_3570_5695_000001_000001.wav,real,0,samples,6.29,24000,1,301964,3da16684913183eb...
real_samples_02491_3570_5695_000001_000002.wav,real/real_samples_02491_3570_5695_000001_000002.wav,real,0,samples,3.17,24000,1,152204,0d262b85f1b76827...
real_samples_02492_3570_5695_000001_000003.wav,real/real_samples_02492_3570_5695_000001_000003.wav,real,0,samples,6.33,24000,1,303884,d1415be63ec643fc...
real_samples_02493_3570_5695_000001_000004.wav,real/real_samples_02493_3570_5695_000001_000004.wav,real,0,samples,9.33,24000,1,447884,b2b3ff44c2782078...
real_samples_02494_3570_5695_000001_000005.wav,real/real_samples_02494_3570_5695_000001_000005.wav,real,0,samples,13.47,24000,1,646604,942feb80206077c2...
real_samples_02495_3570_5695_000001_000006.wav,real/real_samples_02495_3570_5695_000001_000006.wav,real,0,samples,13.23,24000,1,635084,fbd4ae33e933d716...
real_samples_02496_3570_5695_000001_000007.wav,real/real_samples_02496_3570_5695_000001_000007.wav,real,0,samples,12.54,24000,1,601964,a7d07aa516132496...
real_samples_02497_3570_5695_000002_000000.wav,real/real_samples_02497_3570_5695_000002_000000.wav,real,0,samples,5.69,24000,1,273164,e3e4596b140b0596...
real_samples_02498_3570_5695_000002_000001.wav,real/real_samples_02498_3570_5695_000002_000001.wav,real,0,samples,14.68,24000,1,704684,3d8bdb6f66dedc21...
real_samples_02499_3570_5695_000002_000003.wav,real/real_samples_02499_3570_5695_000002_000003.wav,real,0,samples,20.79,24000,1,997964,52e07f649d78508a...
real_samples_02500_3570_5695_000002_000004.wav,real/real_samples_02500_3570_5695_000002_000004.wav,real,0,samples,4.11,24000,1,197324,b63b44a766c0d210...
real_samples_02501_3570_5695_000002_000005.wav,real/real_samples_02501_3570_5695_000002_000005.wav,real,0,samples,14.7,24000,1,705644,bf1a21ebc89082b8...
real_samples_02502_3570_5695_000002_000006.wav,real/real_samples_02502_3570_5695_000002_000006.wav,real,0,samples,12.18,24000,1,584684,66e4f7a316ef612a...
real_samples_02503_3570_5695_000002_000007.wav,real/real_samples_02503_3570_5695_000002_000007.wav,real,0,samples,10.23,24000,1,491084,1a40d0c852705d6a...
real_samples_02504_3570_5695_000002_000008.wav,real/real_samples_02504_3570_5695_000002_000008.wav,real,0,samples,12.52,24000,1,601004,7cfed823b5910191...
real_samples_02505_3570_5695_000004_000000.wav,real/real_samples_02505_3570_5695_000004_000000.wav,real,0,samples,11.64,24000,1,558764,1f5f035de3b4ab3a...
real_samples_02506_3570_5695_000004_000001.wav,real/real_samples_02506_3570_5695_000004_000001.wav,real,0,samples,4.45,24000,1,213644,c98c262a0a64d532...
real_samples_02507_3570_5695_000004_000002.wav,real/real_samples_02507_3570_5695_000004_000002.wav,real,0,samples,9.84,24000,1,472364,8f5fab27445b7127...
real_samples_02508_3570_5695_000004_000003.wav,real/real_samples_02508_3570_5695_000004_000003.wav,real,0,samples,5.94,24000,1,285164,fd0abb8d2f89215e...
real_samples_02509_3570_5695_000004_000006.wav,real/real_samples_02509_3570_5695_000004_000006.wav,real,0,samples,15.15,24000,1,727244,2660a02de834b82c...
real_samples_02510_3570_5695_000004_000008.wav,real/real_samples_02510_3570_5695_000004_000008.wav,real,0,samples,9.21,24000,1,442124,d123cdcd6b5619f0...
real_samples_02511_3570_5695_000004_000009.wav,real/real_samples_02511_3570_5695_000004_000009.wav,real,0,samples,19.36,24000,1,929324,aa09b456df40ed85...
real_samples_02512_3570_5695_000004_000010.wav,real/real_samples_02512_3570_5695_000004_000010.wav,real,0,samples,5.73,24000,1,275084,f2a74c60f160460c...
real_samples_02513_3570_5695_000004_000011.wav,real/real_samples_02513_3570_5695_000004_000011.wav,real,0,samples,6.02,24000,1,289004,d62805726b630bf1...
real_samples_02514_3570_5695_000004_000012.wav,real/real_samples_02514_3570_5695_000004_000012.wav,real,0,samples,7.11,24000,1,341324,f0110041d09b23d8...
real_samples_02515_3570_5695_000004_000013.wav,real/real_samples_02515_3570_5695_000004_000013.wav,real,0,samples,9.33,24000,1,447884,4c247334d57c19ba...
real_samples_02516_3570_5695_000005_000000.wav,real/real_samples_02516_3570_5695_000005_000000.wav,real,0,samples,15.25,24000,1,732044,eb3e950e6c8987ab...
real_samples_02517_3570_5695_000005_000001.wav,real/real_samples_02517_3570_5695_000005_000001.wav,real,0,samples,5.91,24000,1,283724,f7a84f6878945bbe...
real_samples_02518_3570_5695_000005_000002.wav,real/real_samples_02518_3570_5695_000005_000002.wav,real,0,samples,9.83,24000,1,471884,c568dc7653030c11...
real_samples_02519_3570_5695_000005_000003.wav,real/real_samples_02519_3570_5695_000005_000003.wav,real,0,samples,6.05,24000,1,290444,e115a86f5ca80731...
real_samples_02520_3570_5695_000005_000004.wav,real/real_samples_02520_3570_5695_000005_000004.wav,real,0,samples,6.39,24000,1,306764,a33bd63f1e35be5a...
real_samples_02521_3570_5695_000005_000005.wav,real/real_samples_02521_3570_5695_000005_000005.wav,real,0,samples,3.97,24000,1,190604,49dcbe11c16b0ea5...
real_samples_02522_3570_5695_000006_000001.wav,real/real_samples_02522_3570_5695_000006_000001.wav,real,0,samples,4.4,24000,1,211242,c63f6dbf64b4e3c9...
real_samples_02523_3570_5695_000006_000003.wav,real/real_samples_02523_3570_5695_000006_000003.wav,real,0,samples,3.49,24000,1,167562,d450f4b7098beaaf...
real_samples_02524_3570_5695_000006_000004.wav,real/real_samples_02524_3570_5695_000006_000004.wav,real,0,samples,14.64,24000,1,702766,29eae27b8c9b22b6...
real_samples_02525_3570_5695_000007_000001.wav,real/real_samples_02525_3570_5695_000007_000001.wav,real,0,samples,19.26,24000,1,924524,7d28a1d6893a34e4...
real_samples_02526_3570_5695_000007_000002.wav,real/real_samples_02526_3570_5695_000007_000002.wav,real,0,samples,9.28,24000,1,445484,6e9db28417cdd3fe...
real_samples_02527_3570_5695_000007_000003.wav,real/real_samples_02527_3570_5695_000007_000003.wav,real,0,samples,11.53,24000,1,553486,e71a127688261583...
real_samples_02528_3570_5695_000007_000004.wav,real/real_samples_02528_3570_5695_000007_000004.wav,real,0,samples,11.48,24000,1,551084,cf17b82e918edbc3...
real_samples_02529_3570_5695_000007_000005.wav,real/real_samples_02529_3570_5695_000007_000005.wav,real,0,samples,7.75,24000,1,372044,439529bfc4c7c872...
real_samples_02530_3570_5695_000008_000000.wav,real/real_samples_02530_3570_5695_000008_000000.wav,real,0,samples,14.12,24000,1,677804,a7103488f02a62b2...
real_samples_02531_3570_5695_000008_000002.wav,real/real_samples_02531_3570_5695_000008_000002.wav,real,0,samples,6.49,24000,1,311564,c6ca665fd368e354...
real_samples_02532_3570_5695_000008_000003.wav,real/real_samples_02532_3570_5695_000008_000003.wav,real,0,samples,10.38,24000,1,498284,a292f120a52f0f58...
real_samples_02533_3570_5695_000008_000004.wav,real/real_samples_02533_3570_5695_000008_000004.wav,real,0,samples,10.68,24000,1,512682,df76487bbc12d7d6...
real_samples_02534_3570_5695_000008_000005.wav,real/real_samples_02534_3570_5695_000008_000005.wav,real,0,samples,5.52,24000,1,265002,54ff37330b1e7891...
real_samples_02535_3570_5695_000008_000006.wav,real/real_samples_02535_3570_5695_000008_000006.wav,real,0,samples,16.36,24000,1,785322,a271b5ef02f6cf07...
real_samples_02536_3570_5695_000008_000007.wav,real/real_samples_02536_3570_5695_000008_000007.wav,real,0,samples,4.15,24000,1,199242,3f7c6b3fe85ee439...
real_samples_02537_3570_5695_000008_000008.wav,real/real_samples_02537_3570_5695_000008_000008.wav,real,0,samples,6.83,24000,1,327886,0153b01703e6652c...
real_samples_02538_3570_5695_000009_000000.wav,real/real_samples_02538_3570_5695_000009_000000.wav,real,0,samples,4.31,24000,1,206924,cb0873224fdc33fd...
real_samples_02539_3570_5695_000009_000001.wav,real/real_samples_02539_3570_5695_000009_000001.wav,real,0,samples,10.33,24000,1,495886,77a5913f21450f42...
real_samples_02540_3570_5695_000009_000002.wav,real/real_samples_02540_3570_5695_000009_000002.wav,real,0,samples,10.97,24000,1,526602,9d65de9c65f84cbd...
real_samples_02541_3570_5695_000009_000004.wav,real/real_samples_02541_3570_5695_000009_000004.wav,real,0,samples,5.58,24000,1,267882,2e38c125e4379e1b...
real_samples_02542_3570_5695_000009_000005.wav,real/real_samples_02542_3570_5695_000009_000005.wav,real,0,samples,19.27,24000,1,925006,0835337dda046e05...
real_samples_02543_3570_5695_000010_000001.wav,real/real_samples_02543_3570_5695_000010_000001.wav,real,0,samples,15.54,24000,1,745962,f38bafa293e3e054...
real_samples_02544_3570_5695_000010_000002.wav,real/real_samples_02544_3570_5695_000010_000002.wav,real,0,samples,16.28,24000,1,781482,9f052e72f3862cb6...
real_samples_02545_3570_5695_000010_000004.wav,real/real_samples_02545_3570_5695_000010_000004.wav,real,0,samples,3.49,24000,1,167568,cffaad0704c864f0...
real_samples_02546_3570_5695_000010_000005.wav,real/real_samples_02546_3570_5695_000010_000005.wav,real,0,samples,5.26,24000,1,252526,b11de1419d9f753d...
real_samples_02547_3570_5695_000010_000006.wav,real/real_samples_02547_3570_5695_000010_000006.wav,real,0,samples,7.44,24000,1,357164,4e7cdb4008afaadf...
real_samples_02548_3570_5695_000010_000007.wav,real/real_samples_02548_3570_5695_000010_000007.wav,real,0,samples,10.57,24000,1,507406,2f54cc135b5f6768...
real_samples_02549_3570_5695_000010_000008.wav,real/real_samples_02549_3570_5695_000010_000008.wav,real,0,samples,8.7,24000,1,417644,fc235e16a79890a5...
real_samples_02550_3570_5695_000010_000009.wav,real/real_samples_02550_3570_5695_000010_000009.wav,real,0,samples,7.62,24000,1,365804,ef37a58bd68cc557...
real_samples_02551_3570_5696_000002_000000.wav,real/real_samples_02551_3570_5696_000002_000000.wav,real,0,samples,12.07,24000,1,579404,1aa34ae3dcb03411...
real_samples_02552_3570_5696_000002_000001.wav,real/real_samples_02552_3570_5696_000002_000001.wav,real,0,samples,11.27,24000,1,541004,7521b2b88ed3fcca...
real_samples_02553_3570_5696_000002_000002.wav,real/real_samples_02553_3570_5696_000002_000002.wav,real,0,samples,19.65,24000,1,943244,c3b0bdc76af76dce...
real_samples_02554_3570_5696_000002_000003.wav,real/real_samples_02554_3570_5696_000002_000003.wav,real,0,samples,4.19,24000,1,201164,5a2a807a540ff914...
real_samples_02555_3570_5696_000002_000004.wav,real/real_samples_02555_3570_5696_000002_000004.wav,real,0,samples,12.07,24000,1,579404,f11294f1d871a7a5...
real_samples_02556_3570_5696_000002_000005.wav,real/real_samples_02556_3570_5696_000002_000005.wav,real,0,samples,10.61,24000,1,509324,82887a4bdae37f1f...
real_samples_02557_3570_5696_000003_000000.wav,real/real_samples_02557_3570_5696_000003_000000.wav,real,0,samples,13.19,24000,1,633164,890ff9be8993e63d...
real_samples_02558_3570_5696_000003_000001.wav,real/real_samples_02558_3570_5696_000003_000001.wav,real,0,samples,20.15,24000,1,967244,8e03412f6d1be3f2...
real_samples_02559_3570_5696_000003_000002.wav,real/real_samples_02559_3570_5696_000003_000002.wav,real,0,samples,19.24,24000,1,923564,7966047bc3fa620f...
real_samples_02560_3570_5696_000003_000003.wav,real/real_samples_02560_3570_5696_000003_000003.wav,real,0,samples,11.41,24000,1,547724,b547f23889bf8f74...
real_samples_02561_3570_5696_000003_000004.wav,real/real_samples_02561_3570_5696_000003_000004.wav,real,0,samples,15.18,24000,1,728684,c3b37925efc626d7...
real_samples_02562_3570_5696_000004_000001.wav,real/real_samples_02562_3570_5696_000004_000001.wav,real,0,samples,7.36,24000,1,353324,9ba2a8805212ccb9...
real_samples_02563_3570_5696_000004_000002.wav,real/real_samples_02563_3570_5696_000004_000002.wav,real,0,samples,3.24,24000,1,155564,701694a868ad9039...
real_samples_02564_3570_5696_000004_000003.wav,real/real_samples_02564_3570_5696_000004_000003.wav,real,0,samples,6.13,24000,1,294284,478b9b7df9c29364...
real_samples_02565_3570_5696_000004_000004.wav,real/real_samples_02565_3570_5696_000004_000004.wav,real,0,samples,7.8,24000,1,374444,9edabf3b2e84cc14...
real_samples_02566_3570_5696_000004_000006.wav,real/real_samples_02566_3570_5696_000004_000006.wav,real,0,samples,21.66,24000,1,1039724,245c1646ff79618a...
real_samples_02567_3570_5696_000004_000007.wav,real/real_samples_02567_3570_5696_000004_000007.wav,real,0,samples,8.54,24000,1,409964,375d9e6ee3a76ccf...
real_samples_02568_3570_5696_000005_000002.wav,real/real_samples_02568_3570_5696_000005_000002.wav,real,0,samples,13.56,24000,1,650924,5f6d9aeb1716d41a...
real_samples_02569_3575_170457_000010_000001.wav,real/real_samples_02569_3575_170457_000010_000001.wav,real,0,samples,4.9,24000,1,235244,9e14b15e19a8735a...
real_samples_02570_3575_170457_000010_000007.wav,real/real_samples_02570_3575_170457_000010_000007.wav,real,0,samples,6.44,24000,1,309164,945e3382105d3569...
real_samples_02571_3575_170457_000012_000002.wav,real/real_samples_02571_3575_170457_000012_000002.wav,real,0,samples,6.8,24000,1,326444,2f6a7662dd710127...
real_samples_02572_3575_170457_000012_000003.wav,real/real_samples_02572_3575_170457_000012_000003.wav,real,0,samples,7.08,24000,1,339884,f57a8556eb06765c...
real_samples_02573_3575_170457_000012_000007.wav,real/real_samples_02573_3575_170457_000012_000007.wav,real,0,samples,12.67,24000,1,608204,d83964cc4cabfbf0...
real_samples_02574_3575_170457_000015_000003.wav,real/real_samples_02574_3575_170457_000015_000003.wav,real,0,samples,5.7,24000,1,273644,68b424463f6f2401...
real_samples_02575_3575_170457_000016_000000.wav,real/real_samples_02575_3575_170457_000016_000000.wav,real,0,samples,6.12,24000,1,293804,8ca4cd6d0eb1d51d...
real_samples_02576_3575_170457_000016_000004.wav,real/real_samples_02576_3575_170457_000016_000004.wav,real,0,samples,15.86,24000,1,761324,2263d885e098808a...
real_samples_02577_3575_170457_000016_000005.wav,real/real_samples_02577_3575_170457_000016_000005.wav,real,0,samples,3.78,24000,1,181482,4a6690f31d774684...
real_samples_02578_3575_170457_000016_000008.wav,real/real_samples_02578_3575_170457_000016_000008.wav,real,0,samples,13.45,24000,1,645644,ab3f82989e37e425...
